Transaction ID,Sale ID,Overall Score,Durability Score,Quality Score,Color Score,Value For Money Score,Fit Score
AAA122389,1,85,100,95,85,92,87
AAA122391,1,75,68,51,72,67,80
AAA122391,2,91,96,96,93,78,93
AAA122391,3,89,96,97,39,78,85
AAA122393,1,73,84,59,73,51,84
AAA122395,1,88,81,91,81,76,85
AAA122398,1,92,88,94,97,95,90
AAA122398,2,100,98,93,81,73,90
AAA122399,1,96,94,93,96,75,87
AAA122401,1,83,85,96,71,90,99
AAA122401,2,93,82,99,70,86,84
AAA122401,3,100,95,85,70,72,86
AAA122403,1,98,100,91,79,80,78
AAA122403,2,88,82,77,100,81,80
AAA122404,1,40,76,44,56,67,86
AAA122406,1,83,96,94,55,97,98
AAA122407,1,88,94,94,74,69,81
AAA122408,1,100,85,94,87,89,88
AAA122408,2,85,100,86,63,91,86
AAA122409,1,64,79,34,71,67,83
AAA122410,1,79,71,48,99,84,78
AAA122411,2,78,71,35,55,76,79
AAA122411,3,69,89,48,95,45,92
AAA122412,1,99,98,96,66,89,80
AAA122413,1,89,91,87,94,75,90
AAA122413,2,92,94,96,92,58,84
AAA122413,3,81,88,89,97,77,79
AAA122414,1,90,100,98,69,97,100
AAA122415,1,83,98,97,56,89,92
AAA122417,1,85,84,76,94,56,84
AAA122418,1,98,96,93,78,97,89
AAA122418,2,69,70,29,84,60,80
AAA122419,1,78,83,41,83,65,99
AAA122420,1,67,79,40,83,45,82
AAA122420,2,90,92,96,40,68,92
AAA122421,1,93,73,43,93,57,91
AAA122422,1,69,87,60,79,64,82
AAA122422,2,79,95,82,81,74,81
AAA122424,1,75,71,44,41,34,97
AAA122426,1,92,96,97,78,98,87
AAA122427,1,76,86,47,85,75,90
AAA122428,1,69,86,42,85,49,84
AAA122429,1,86,96,93,62,76,89
AAA122430,1,69,76,57,84,86,78
AAA122432,1,71,73,46,91,79,90
AAA122433,2,93,87,81,84,63,100
AAA122433,3,93,87,93,72,97,88
AAA122434,1,96,96,99,99,86,89
AAA122435,1,85,81,46,95,77,84
AAA122436,1,96,96,96,59,77,86
AAA122437,4,78,78,42,92,49,86
AAA122439,2,82,98,82,86,80,79
AAA122439,3,87,86,53,55,94,79
AAA122440,1,91,87,97,98,82,99
AAA122441,1,96,88,79,94,81,94
AAA122442,1,96,98,96,45,96,88
AAA122445,1,96,81,97,81,83,90
AAA122445,2,87,97,99,65,76,82
AAA122447,2,89,88,92,82,82,96
AAA122447,3,98,89,83,98,95,82
AAA122448,1,98,94,94,87,70,99
AAA122449,1,96,91,86,62,86,79
AAA122449,2,82,78,54,65,74,91
AAA122449,3,99,91,82,92,73,80
AAA122450,1,81,80,52,85,79,91
AAA122451,1,98,78,90,67,65,79
AAA122452,1,67,71,35,93,32,81
AAA122452,3,97,96,97,46,90,92
AAA122453,1,97,97,92,84,98,89
AAA122453,3,74,80,46,75,72,88
AAA122454,1,97,78,91,83,74,88
AAA122455,2,83,78,93,94,81,94
AAA122455,5,72,77,47,99,65,78
AAA122456,1,94,99,89,58,77,81
AAA122456,2,85,95,95,60,93,89
AAA122456,3,99,90,83,90,83,70
AAA122457,1,68,86,40,99,43,86
AAA122457,3,88,79,87,93,79,86
AAA122457,4,83,96,80,81,70,85
AAA122459,1,86,99,89,52,86,80
AAA122459,2,50,87,76,91,77,96
AAA122459,3,93,97,93,46,65,82
AAA122460,1,79,75,81,52,43,89
AAA122461,1,67,100,88,66,77,86
AAA122462,1,95,89,90,88,69,92
AAA122464,1,99,99,81,56,82,88
AAA122464,2,92,97,92,71,79,78
AAA122465,1,89,88,98,73,50,87
AAA122466,1,97,83,90,92,74,96
AAA122467,1,71,92,51,74,63,92
AAA122468,1,85,95,95,56,99,84
AAA122469,1,97,97,89,78,89,87
AAA122469,2,91,98,91,50,79,86
AAA122469,3,92,99,88,60,64,87
AAA122470,1,92,90,81,90,47,86
AAA122471,1,75,89,39,85,77,83
AAA122471,2,91,84,94,86,74,85
AAA122471,3,84,96,86,79,93,92
AAA122471,4,66,94,89,65,95,89
AAA122472,1,63,92,71,92,74,79
AAA122472,2,92,85,83,96,53,69
AAA122473,1,83,88,86,60,57,100
AAA122474,1,96,99,87,57,100,80
AAA122475,1,100,86,94,85,93,82
AAA122476,1,97,94,93,77,76,79
AAA122477,1,86,100,83,45,61,84
AAA122478,1,78,85,89,32,83,86
AAA122479,1,65,81,44,95,60,80
AAA122480,1,89,98,91,58,87,79
AAA122481,1,98,95,92,84,99,81
AAA122483,1,88,82,83,99,79,89
AAA122484,1,88,99,84,91,64,86
AAA122485,2,58,74,39,100,57,79
AAA122485,3,92,82,88,98,75,88
AAA122486,1,93,100,90,62,87,97
AAA122487,1,67,98,96,30,86,78
AAA122488,1,83,87,96,77,80,91
AAA122488,2,89,95,97,74,59,83
AAA122489,1,78,95,94,30,49,80
AAA122491,1,87,94,94,79,95,84
AAA122492,1,93,100,85,61,74,92
AAA122494,1,100,95,82,73,94,81
AAA122494,2,95,96,85,74,77,96
AAA122494,3,82,85,45,100,34,96
AAA122495,1,98,98,90,61,100,79
AAA122496,1,82,99,85,66,75,82
AAA122497,1,64,97,89,72,89,98
AAA122497,2,75,77,42,82,47,91
AAA122497,5,72,80,42,83,58,80
AAA122498,1,98,98,87,55,86,87
AAA122498,2,59,78,54,96,78,82
AAA122499,1,88,100,92,32,83,81
AAA122500,1,77,98,85,94,51,89
AAA122503,1,94,81,90,69,95,81
AAA122503,2,94,100,90,49,69,94
AAA122503,3,91,96,93,97,93,82
AAA122505,2,65,82,50,63,61,82
AAA122506,2,100,96,83,65,87,91
AAA122506,3,70,99,82,46,97,91
AAA122507,1,88,100,92,74,93,93
AAA122508,2,81,86,47,76,76,85
AAA122509,1,96,75,97,95,57,91
AAA122509,2,58,79,40,88,58,82
AAA122509,3,77,73,42,80,53,97
AAA122510,1,80,78,57,68,65,83
AAA122511,2,94,82,39,91,55,92
AAA122512,1,78,66,54,74,59,96
AAA122512,2,83,99,97,78,99,81
AAA122513,1,67,80,84,54,51,96
AAA122514,1,86,99,96,66,89,83
AAA122514,2,93,87,89,78,84,79
AAA122514,3,93,83,55,94,69,81
AAA122514,4,90,83,51,70,58,95
AAA122514,5,89,83,96,71,83,86
AAA122515,1,85,96,97,83,72,90
AAA122519,1,70,98,88,78,64,81
AAA122519,2,71,76,35,96,55,85
AAA122519,3,60,86,94,67,82,91
AAA122520,1,96,100,89,65,98,82
AAA122523,1,86,77,55,77,64,80
AAA122524,1,95,84,90,100,69,95
AAA122525,1,60,100,86,97,88,87
AAA122526,1,53,70,47,69,67,84
AAA122527,1,97,87,92,74,83,100
AAA122528,1,34,70,45,65,55,83
AAA122529,3,98,100,98,58,89,85
AAA122530,1,78,89,89,87,70,90
AAA122531,1,68,95,90,31,99,82
AAA122534,1,76,98,100,71,68,92
AAA122535,1,88,81,48,57,89,83
AAA122536,1,82,81,90,100,78,91
AAA122536,3,83,85,50,73,59,78
AAA122537,1,90,80,91,98,92,92
AAA122538,1,81,94,93,43,90,90
AAA122539,1,82,95,95,94,92,86
AAA122540,1,78,94,91,65,90,82
AAA122542,1,72,80,85,98,97,92
AAA122542,2,49,85,57,94,62,80
AAA122543,3,94,96,98,34,74,90
AAA122545,1,70,88,85,75,61,84
AAA122546,1,94,88,54,100,60,91
AAA122547,1,97,100,93,48,95,79
AAA122547,2,97,89,99,66,97,79
AAA122551,1,81,79,99,97,70,82
AAA122552,1,90,95,92,70,91,85
AAA122552,2,83,82,100,42,94,84
AAA122553,1,75,88,89,80,94,90
AAA122553,2,80,74,48,44,76,88
AAA122553,3,87,99,91,74,72,92
AAA122554,1,92,80,93,97,85,83
AAA122556,1,87,98,83,68,97,83
AAA122557,1,81,94,89,36,90,98
AAA122558,1,87,97,93,92,75,90
AAA122558,3,52,77,38,74,54,80
AAA122559,1,89,84,76,68,57,89
AAA122561,1,90,86,98,83,84,90
AAA122561,2,98,96,94,84,64,81
AAA122562,1,85,98,97,83,90,98
AAA122564,1,76,91,83,61,95,91
AAA122564,2,83,97,92,82,85,81
AAA122565,2,69,84,45,93,58,81
AAA122566,1,88,86,90,94,76,80
AAA122566,3,95,80,88,85,92,84
AAA122566,4,86,97,89,67,80,98
AAA122567,1,98,97,97,73,99,80
AAA122567,2,74,78,35,64,81,92
AAA122567,3,70,83,40,75,61,72
AAA122568,2,83,89,84,98,66,78
AAA122568,3,31,79,48,95,61,82
AAA122569,1,87,92,81,98,80,96
AAA122570,1,64,90,93,71,98,80
AAA122571,1,90,91,93,51,99,80
AAA122572,2,63,80,46,54,73,82
AAA122574,2,97,97,86,67,92,82
AAA122574,3,99,98,97,89,86,97
AAA122574,4,90,89,36,81,60,89
AAA122574,5,69,78,89,100,77,90
AAA122578,1,95,87,96,93,63,90
AAA122578,2,98,98,90,79,92,86
AAA122578,3,70,84,44,63,38,79
AAA122579,1,81,94,87,78,89,84
AAA122580,1,78,84,40,96,88,88
AAA122580,2,91,99,95,49,95,85
AAA122580,3,91,96,86,75,88,96
AAA122581,1,92,100,96,46,90,92
AAA122582,1,87,76,39,80,80,81
AAA122582,2,88,96,100,54,63,78
AAA122582,4,89,97,95,59,70,98
AAA122583,1,98,97,83,64,82,92
AAA122584,1,86,89,90,57,78,86
AAA122584,2,87,82,87,82,74,81
AAA122585,1,81,91,85,55,83,78
AAA122585,2,91,94,81,50,96,78
AAA122586,1,88,93,98,75,89,86
AAA122586,2,98,60,44,92,59,88
AAA122587,1,97,76,93,96,85,96
AAA122587,2,88,98,89,84,98,86
AAA122588,1,73,84,81,81,69,91
AAA122589,1,89,98,92,100,92,88
AAA122590,1,87,100,92,68,83,90
AAA122591,1,83,92,90,49,63,81
AAA122591,2,72,79,45,94,68,84
AAA122591,3,81,75,51,93,46,92
AAA122592,2,86,87,98,88,75,93
AAA122593,1,92,92,91,56,94,88
AAA122595,1,88,86,85,82,68,95
AAA122596,1,92,96,94,79,59,97
AAA122596,3,68,94,100,85,90,81
AAA122599,1,87,88,91,86,87,98
AAA122600,1,94,96,95,64,78,82
AAA122601,1,86,74,46,57,69,81
AAA122602,1,85,82,99,93,75,79
AAA122602,2,99,91,86,96,87,93
AAA122602,3,94,98,90,53,68,96
AAA122603,1,87,98,92,79,95,85
AAA122605,1,70,98,94,87,94,90
AAA122606,1,81,86,40,79,71,79
AAA122606,2,87,89,90,86,90,87
AAA122607,1,94,96,95,60,73,98
AAA122608,2,97,96,79,76,96,89
AAA122609,1,62,84,91,79,62,79
AAA122610,1,82,94,88,82,74,82
AAA122611,1,82,97,99,80,93,94
AAA122612,1,89,95,87,74,88,82
AAA122613,1,91,82,97,65,90,78
AAA122613,2,90,90,98,37,86,86
AAA122614,1,94,86,92,81,98,92
AAA122616,1,84,95,88,62,72,78
AAA122617,1,77,75,54,88,52,82
AAA122617,3,59,74,53,64,63,79
AAA122618,1,97,96,94,47,94,92
AAA122621,1,97,82,97,88,74,84
AAA122622,1,88,96,95,88,90,86
AAA122622,2,84,83,88,58,72,92
AAA122623,1,85,87,89,87,85,84
AAA122624,1,89,94,99,92,89,87
AAA122625,2,94,95,98,59,72,89
AAA122626,2,94,94,85,84,82,79
AAA122626,3,80,82,61,60,70,95
AAA122627,1,99,87,97,98,80,90
AAA122628,1,92,96,83,50,88,91
AAA122629,1,88,99,93,82,93,88
AAA122630,1,98,95,98,92,78,83
AAA122631,1,74,96,39,41,48,82
AAA122631,2,52,97,87,93,65,79
AAA122632,1,73,83,39,54,53,100
AAA122633,1,80,96,90,32,72,85
AAA122634,1,71,80,95,98,67,97
AAA122634,2,65,76,35,90,72,83
AAA122634,3,78,77,51,70,47,89
AAA122635,4,76,97,85,46,86,92
AAA122635,5,90,82,80,83,75,91
AAA122636,1,92,99,96,79,92,88
AAA122637,2,96,96,94,95,68,96
AAA122638,1,87,80,52,77,56,95
AAA122639,1,68,83,33,75,93,86
AAA122639,2,76,80,48,94,47,90
AAA122639,3,95,82,55,60,78,89
AAA122640,1,82,83,87,90,69,88
AAA122641,1,92,92,85,74,80,98
AAA122642,1,97,98,98,57,68,90
AAA122643,1,87,99,85,98,79,86
AAA122644,1,85,99,91,73,72,78
AAA122645,1,88,90,47,50,57,83
AAA122645,2,99,88,92,72,86,100
AAA122645,3,89,85,53,84,78,90
AAA122645,4,89,77,96,82,69,95
AAA122646,1,97,94,85,94,89,99
AAA122646,3,94,100,100,96,80,86
AAA122647,1,70,80,43,88,69,79
AAA122648,1,97,98,85,98,95,93
AAA122648,2,69,87,48,90,64,90
AAA122649,1,96,91,89,66,95,98
AAA122650,1,98,100,90,67,80,88
AAA122651,2,92,81,91,96,78,83
AAA122651,3,85,77,55,82,68,79
AAA122652,1,85,97,95,61,75,92
AAA122653,3,97,95,87,46,81,92
AAA122654,1,42,80,50,46,25,85
AAA122655,2,88,81,87,100,69,98
AAA122657,1,99,99,100,42,92,79
AAA122657,2,87,99,89,78,90,79
AAA122657,3,84,100,95,98,94,87
AAA122658,1,94,80,90,75,79,92
AAA122659,1,100,98,84,53,82,89
AAA122660,1,99,90,73,59,74,90
AAA122661,1,90,99,93,63,95,91
AAA122661,2,87,82,91,69,77,88
AAA122662,1,84,94,76,70,88,80
AAA122663,1,89,87,95,76,60,79
AAA122664,1,93,98,88,57,84,84
AAA122664,2,99,100,87,47,73,91
AAA122665,1,78,74,44,68,65,88
AAA122665,2,73,82,48,89,69,90
AAA122665,3,53,77,44,66,51,81
AAA122666,1,93,91,78,88,60,79
AAA122667,1,67,82,48,89,45,92
AAA122667,3,97,86,91,88,56,94
AAA122668,1,86,92,93,89,80,87
AAA122668,2,91,82,90,75,67,96
AAA122670,1,92,94,97,86,91,92
AAA122672,2,86,96,88,41,95,90
AAA122672,3,70,79,40,73,84,86
AAA122673,2,89,83,50,82,63,86
AAA122673,3,93,70,42,65,96,86
AAA122675,1,91,84,89,79,74,93
AAA122676,1,69,82,45,68,63,86
AAA122677,1,87,94,88,99,49,89
AAA122678,2,71,71,28,40,83,88
AAA122678,3,97,90,97,50,100,86
AAA122679,1,91,78,91,94,70,81
AAA122680,1,99,78,94,100,63,82
AAA122680,2,100,99,98,57,79,89
AAA122681,1,85,98,100,58,91,83
AAA122682,1,69,88,36,78,83,84
AAA122682,2,79,75,40,76,59,81
AAA122682,3,99,85,93,93,71,86
AAA122683,1,98,94,85,74,78,95
AAA122685,1,84,96,88,43,88,100
AAA122686,1,96,82,84,80,70,85
AAA122689,1,74,96,88,61,93,85
AAA122690,1,97,80,86,94,99,86
AAA122691,1,96,93,98,45,52,86
AAA122691,2,98,97,90,75,89,80
AAA122692,3,75,97,89,80,81,80
AAA122693,1,95,95,86,87,84,91
AAA122693,2,85,100,96,95,88,90
AAA122693,3,96,88,100,93,92,88
AAA122693,4,73,84,86,95,65,74
AAA122695,1,89,76,60,54,84,88
AAA122695,2,66,78,32,99,58,88
AAA122695,3,79,92,91,84,75,83
AAA122696,1,87,85,90,96,65,87
AAA122697,1,81,93,88,96,54,92
AAA122697,3,89,84,97,100,87,92
AAA122698,1,91,96,89,96,82,78
AAA122700,1,68,73,43,74,68,80
AAA122700,2,87,84,82,94,74,84
AAA122700,3,99,100,95,47,67,83
AAA122702,1,87,100,85,58,68,79
AAA122703,1,66,99,94,81,91,92
AAA122704,1,97,95,94,71,74,82
AAA122705,1,92,81,83,95,67,85
AAA122706,1,94,84,85,100,77,87
AAA122707,1,100,88,91,94,43,84
AAA122709,2,89,94,98,93,69,78
AAA122710,1,94,85,92,72,91,92
AAA122711,1,99,94,99,43,94,82
AAA122712,1,96,86,90,69,82,90
AAA122712,3,83,87,92,80,89,82
AAA122713,1,99,96,96,50,57,90
AAA122714,1,55,79,48,100,73,85
AAA122715,4,81,85,47,75,49,83
AAA122715,5,98,99,98,53,80,88
AAA122716,1,57,82,43,99,57,78
AAA122716,2,88,94,97,32,92,86
AAA122718,1,96,85,92,65,76,90
AAA122718,2,46,77,50,98,45,78
AAA122718,3,94,97,89,77,91,90
AAA122719,1,92,99,98,75,93,83
AAA122720,1,90,79,98,93,47,99
AAA122721,1,95,95,88,59,80,92
AAA122722,1,71,77,52,92,62,89
AAA122722,2,90,99,94,78,65,89
AAA122722,3,81,89,36,60,89,92
AAA122723,1,95,96,86,78,74,89
AAA122724,1,78,68,50,79,55,89
AAA122725,1,83,100,87,74,82,92
AAA122726,1,97,97,80,99,74,91
AAA122726,2,92,96,95,44,98,90
AAA122726,3,89,94,90,48,71,87
AAA122727,1,91,96,98,55,81,78
AAA122728,1,81,73,51,72,69,85
AAA122728,2,93,85,94,97,76,97
AAA122731,1,91,89,43,54,81,90
AAA122731,2,82,98,87,54,56,92
AAA122731,3,98,95,88,96,73,96
AAA122732,1,77,79,50,62,89,83
AAA122732,3,59,74,35,56,32,83
AAA122734,1,78,89,83,87,93,98
AAA122734,3,92,97,100,67,86,96
AAA122736,1,70,85,42,96,65,84
AAA122737,1,94,98,98,31,58,87
AAA122738,1,98,90,94,85,77,79
AAA122738,2,90,93,95,55,82,83
AAA122738,3,66,83,48,51,74,80
AAA122740,1,83,81,54,68,71,97
AAA122741,1,83,96,99,100,95,90
AAA122742,1,87,73,90,89,72,80
AAA122743,1,85,98,97,50,82,85
AAA122744,1,64,100,78,75,64,83
AAA122746,1,99,92,90,96,88,98
AAA122746,2,95,82,81,83,81,86
AAA122746,3,94,79,45,96,77,82
AAA122746,4,97,97,94,55,77,81
AAA122747,1,70,99,94,100,70,81
AAA122748,1,93,96,93,70,96,82
AAA122749,1,95,99,92,74,80,91
AAA122750,1,88,97,86,59,99,79
AAA122751,1,78,92,90,90,55,86
AAA122751,2,90,95,96,82,98,82
AAA122751,3,87,97,98,79,75,85
AAA122752,1,91,97,95,80,88,98
AAA122753,1,97,88,84,91,87,88
AAA122753,3,96,75,87,87,53,97
AAA122753,4,76,86,50,41,71,80
AAA122754,1,57,83,59,76,59,85
AAA122754,2,92,83,99,63,75,81
AAA122754,3,84,85,46,60,77,80
AAA122755,2,70,80,41,98,36,80
AAA122755,3,100,95,93,67,61,84
AAA122757,1,70,94,94,81,86,85
AAA122758,1,93,78,82,73,81,78
AAA122758,2,83,98,88,37,86,91
AAA122758,3,68,88,34,82,62,82
AAA122759,1,89,81,47,96,76,85
AAA122760,1,88,98,96,65,96,80
AAA122761,2,88,100,95,74,80,81
AAA122761,3,97,100,98,76,85,79
AAA122762,1,91,93,93,85,60,87
AAA122764,1,62,83,51,97,63,90
AAA122765,1,93,95,99,61,63,94
AAA122766,1,96,97,92,74,91,92
AAA122767,1,90,90,80,95,68,97
AAA122769,1,86,94,91,90,92,83
AAA122770,1,94,90,97,96,89,90
AAA122771,1,88,96,100,49,91,78
AAA122773,1,66,90,98,95,79,83
AAA122774,1,97,94,98,56,89,96
AAA122774,2,89,78,58,66,80,88
AAA122775,1,100,98,100,92,98,81
AAA122776,1,90,96,93,68,90,79
AAA122776,2,87,94,88,73,84,87
AAA122776,3,85,94,92,69,75,84
AAA122777,1,83,86,87,51,86,83
AAA122777,2,96,89,93,60,96,84
AAA122779,1,92,94,98,22,88,86
AAA122779,2,86,98,98,73,69,81
AAA122780,1,90,99,75,57,100,84
AAA122780,2,86,100,87,75,85,88
AAA122781,1,96,91,92,62,90,96
AAA122782,1,82,90,77,94,77,90
AAA122782,2,87,90,95,79,63,86
AAA122782,3,83,84,90,67,67,94
AAA122782,4,85,96,89,92,95,92
AAA122782,5,96,85,96,76,83,97
AAA122783,1,96,99,90,60,83,80
AAA122783,2,76,99,94,89,99,90
AAA122784,2,81,77,46,83,82,88
AAA122784,3,84,96,71,77,99,88
AAA122785,3,72,93,93,72,88,88
AAA122786,2,97,84,91,93,79,89
AAA122786,3,81,98,96,59,81,87
AAA122787,1,99,93,86,96,88,85
AAA122787,2,84,77,54,89,62,80
AAA122787,3,86,94,98,42,66,78
AAA122788,1,96,88,95,76,96,86
AAA122790,1,65,86,75,85,99,97
AAA122791,1,82,80,43,78,75,85
AAA122793,1,87,74,47,98,93,84
AAA122793,2,99,81,79,93,96,87
AAA122793,3,89,93,93,47,93,89
AAA122795,1,86,97,94,65,86,81
AAA122795,3,80,81,89,95,64,98
AAA122796,1,93,86,64,77,70,85
AAA122797,1,87,86,98,92,71,96
AAA122798,1,94,100,96,100,85,83
AAA122799,1,62,83,47,86,73,87
AAA122799,2,82,79,44,53,77,82
AAA122800,1,60,86,25,59,54,90
AAA122801,1,85,79,68,63,34,84
AAA122802,2,60,100,93,51,92,90
AAA122803,1,77,99,90,68,60,97
AAA122803,3,76,74,38,77,52,91
AAA122804,1,80,72,46,96,82,89
AAA122804,2,39,77,52,67,52,80
AAA122805,1,79,87,49,96,68,80
AAA122806,1,83,99,87,70,95,84
AAA122807,1,97,94,81,82,70,84
AAA122807,3,95,99,92,83,73,85
AAA122808,1,94,95,91,57,87,91
AAA122809,1,94,98,89,77,77,100
AAA122811,1,71,95,94,78,87,96
AAA122812,1,99,78,86,93,64,86
AAA122813,2,88,88,88,94,82,82
AAA122813,3,84,85,97,92,90,88
AAA122815,1,79,69,84,85,94,84
AAA122815,2,93,98,98,33,76,97
AAA122816,1,100,83,88,94,65,91
AAA122817,1,94,97,95,50,95,85
AAA122817,2,63,86,36,91,79,80
AAA122817,3,74,84,47,75,57,86
AAA122818,2,98,90,95,99,90,82
AAA122819,1,77,76,39,83,62,83
AAA122819,2,63,79,41,92,72,89
AAA122819,3,83,79,53,85,73,78
AAA122820,1,85,89,90,53,90,87
AAA122822,1,86,82,93,93,75,95
AAA122823,1,64,100,81,74,65,81
AAA122823,2,83,88,91,90,78,92
AAA122823,3,92,96,97,46,86,87
AAA122824,1,96,97,78,28,74,83
AAA122825,3,91,90,84,96,84,85
AAA122826,1,76,82,80,92,68,98
AAA122826,2,87,79,40,97,74,87
AAA122828,1,85,88,93,83,86,89
AAA122829,1,97,93,93,83,69,90
AAA122830,1,95,88,90,98,83,90
AAA122831,1,84,93,81,98,75,82
AAA122832,2,84,94,87,89,95,82
AAA122833,1,86,77,51,95,69,97
AAA122833,2,97,93,97,51,95,82
AAA122834,1,92,86,94,92,62,78
AAA122836,1,99,86,75,69,79,96
AAA122836,2,100,98,89,51,97,78
AAA122836,3,96,81,98,95,89,80
AAA122836,4,85,84,83,98,87,82
AAA122837,1,95,90,97,72,87,98
AAA122839,1,99,96,78,72,87,87
AAA122841,1,82,83,84,92,86,74
AAA122841,2,85,70,61,71,82,87
AAA122842,2,55,87,87,98,52,93
AAA122843,1,95,97,85,74,63,96
AAA122844,2,98,81,90,96,70,91
AAA122844,3,93,83,81,66,67,96
AAA122846,1,73,77,50,75,69,88
AAA122847,2,100,100,93,97,88,83
AAA122848,1,98,86,97,79,73,92
AAA122850,1,90,84,92,76,63,94
AAA122850,3,90,77,85,85,84,98
AAA122851,1,76,74,49,78,84,93
AAA122852,2,86,81,47,99,75,90
AAA122852,4,64,77,36,63,64,79
AAA122853,2,87,86,89,99,100,85
AAA122853,3,71,68,44,91,60,88
AAA122854,1,99,100,90,27,81,89
AAA122855,1,42,86,84,96,71,88
AAA122856,1,77,77,49,81,43,90
AAA122856,2,99,94,91,36,76,82
AAA122858,3,76,80,89,93,61,89
AAA122859,1,99,97,82,30,93,90
AAA122859,3,83,82,52,100,48,86
AAA122860,1,91,94,89,69,95,99
AAA122861,1,89,81,57,99,79,92
AAA122862,1,99,100,86,97,87,85
AAA122863,1,91,80,93,77,93,78
AAA122863,2,89,98,89,74,77,96
AAA122864,1,97,89,81,97,73,92
AAA122865,1,99,94,88,82,70,99
AAA122869,1,95,97,95,44,66,89
AAA122870,1,88,94,80,83,91,78
AAA122871,1,83,82,99,99,60,90
AAA122872,1,84,99,93,100,92,86
AAA122872,2,98,76,97,84,70,97
AAA122872,3,87,99,91,37,86,83
AAA122873,1,83,98,97,60,54,92
AAA122874,1,95,85,86,85,89,78
AAA122875,1,97,79,97,69,73,86
AAA122876,1,99,94,96,72,63,87
AAA122877,1,95,81,95,55,58,95
AAA122877,3,53,86,29,64,51,82
AAA122878,1,78,68,41,66,87,100
AAA122879,1,68,98,86,50,96,85
AAA122880,2,81,77,100,72,55,91
AAA122880,3,96,81,90,100,79,75
AAA122881,1,86,100,95,58,92,78
AAA122882,1,90,88,91,97,49,79
AAA122882,2,82,97,85,79,96,83
AAA122883,1,87,95,92,99,92,91
AAA122885,1,78,75,41,94,64,82
AAA122887,2,92,87,99,80,78,78
AAA122887,3,94,99,90,58,82,92
AAA122889,2,64,74,39,70,61,89
AAA122889,4,95,94,91,74,65,92
AAA122889,5,58,91,96,81,80,92
AAA122891,1,46,94,82,64,86,86
AAA122891,2,91,81,53,59,80,91
AAA122892,1,92,95,86,90,82,89
AAA122893,1,87,91,90,95,73,78
AAA122893,2,96,96,91,58,76,98
AAA122894,1,92,94,97,37,91,87
AAA122894,2,69,69,35,71,96,82
AAA122894,3,61,72,39,83,56,87
AAA122895,1,87,82,90,87,74,84
AAA122897,1,76,93,92,92,66,91
AAA122898,1,95,89,96,86,90,85
AAA122898,2,90,95,97,69,81,89
AAA122898,3,77,84,35,85,58,82
AAA122898,4,68,81,40,98,86,80
AAA122900,1,88,88,87,75,62,88
AAA122900,3,53,80,39,83,35,81
AAA122900,4,100,84,99,94,86,80
AAA122901,1,96,93,86,98,81,87
AAA122903,1,66,78,48,85,87,86
AAA122903,2,84,98,85,83,68,89
AAA122904,1,56,97,97,51,87,86
AAA122906,1,98,98,91,29,89,93
AAA122906,2,93,100,96,58,92,98
AAA122909,1,85,99,100,51,99,89
AAA122909,2,57,80,40,44,58,91
AAA122910,1,90,98,89,88,68,78
AAA122910,2,79,94,83,87,96,88
AAA122910,3,84,77,41,42,82,79
AAA122911,1,90,87,81,87,97,81
AAA122912,1,100,94,83,50,71,98
AAA122913,1,93,77,52,79,94,87
AAA122916,1,92,81,43,77,73,79
AAA122916,3,94,96,99,54,79,90
AAA122918,1,97,87,79,86,76,83
AAA122919,1,82,94,97,67,91,78
AAA122920,3,68,78,40,54,64,100
AAA122921,1,86,86,95,90,80,90
AAA122921,2,82,81,49,67,53,92
AAA122921,3,88,94,53,100,65,91
AAA122922,1,99,97,92,36,85,86
AAA122924,1,61,75,46,78,74,81
AAA122926,1,86,90,96,38,95,87
AAA122927,1,91,82,92,84,67,83
AAA122928,1,62,75,44,66,67,90
AAA122928,3,84,77,39,90,64,80
AAA122929,2,93,100,82,65,95,84
AAA122929,3,99,86,85,94,52,83
AAA122930,1,91,94,93,56,88,88
AAA122930,2,72,87,78,98,43,94
AAA122930,3,84,92,100,63,79,85
AAA122931,1,95,84,91,79,62,96
AAA122932,1,96,96,99,91,99,82
AAA122933,1,99,86,86,99,54,95
AAA122933,2,98,95,94,98,59,94
AAA122934,1,87,97,90,70,93,78
AAA122935,1,84,72,42,86,82,84
AAA122936,1,97,83,87,95,61,79
AAA122936,2,66,78,38,92,55,90
AAA122936,3,58,94,87,81,60,88
AAA122937,1,90,97,98,55,74,82
AAA122938,1,93,78,81,95,78,79
AAA122938,2,79,84,49,54,73,80
AAA122938,5,73,78,45,88,43,79
AAA122939,1,77,79,51,93,66,81
AAA122939,2,67,75,45,90,64,91
AAA122939,3,81,75,49,81,63,91
AAA122940,1,90,95,87,49,83,80
AAA122940,2,86,98,88,80,67,85
AAA122940,3,84,95,98,88,84,82
AAA122941,1,83,75,49,93,59,79
AAA122942,3,95,88,81,89,85,81
AAA122943,1,92,91,84,82,87,83
AAA122943,2,89,99,79,94,85,80
AAA122943,3,83,79,51,50,57,86
AAA122944,1,79,74,92,77,63,97
AAA122944,3,90,95,89,48,99,83
AAA122944,4,97,83,87,92,66,70
AAA122945,1,89,95,85,76,100,90
AAA122946,1,69,72,41,98,56,91
AAA122947,1,92,97,86,53,99,84
AAA122948,1,84,72,51,76,90,81
AAA122949,1,96,91,94,86,78,97
