index,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,dob
348657,25C6996C859B94E3,docked_bike,2023-06-26 05:51:01,2023-06-26 05:51:07,Museum of Science and Industry,424.0,Museum of Science and Industry,424.0,41.791728,-87.583945,41.79172820953,-87.583945009,member,1989-11-26
217307,AC282E9926354C38,docked_bike,2023-05-21 02:57:11,2023-05-21 03:07:58,Clark St & Elm St,176.0,Sedgwick St & Webster Ave,143.0,41.903,-87.6313,41.9222,-87.6389,member,2006-02-01
495425,D4ADF3A64A4DFA2D,docked_bike,2023-06-06 03:20:00,2023-06-06 03:39:48,Clark St & Armitage Ave,94.0,McClurg Ct & Erie St,142.0,41.918306,-87.636282,41.894503,-87.617854,member,1981-03-08
387684,29CE1BF655FC1CE0,docked_bike,2023-06-19 05:33:49,2023-06-19 05:58:05,May St & Taylor St,22.0,Michigan Ave & 18th St,273.0,41.869482,-87.655486,41.857813,-87.62455,casual,
27325,4363E5E857887B33,docked_bike,2023-04-22 02:10:11,2023-04-22 02:17:23,Rush St & Superior St,161.0,Wells St & Hubbard St,212.0,41.8958,-87.6259,41.8899,-87.6343,member,1996-11-09
543801,28A0E92DF6CBD1E9,docked_bike,2023-06-25 16:01:10,2023-06-25 16:51:34,Wabash Ave & 9th St,321.0,Broadway & Barry Ave,300.0,41.870769,-87.625734,41.9375823160063,-87.6440978050232,casual,
292419,1C0AE038A0B0E258,docked_bike,2023-06-28 11:01:05,2023-06-28 11:13:10,Loomis St & Lexington St,320.0,Green St & Randolph St,112.0,41.872187,-87.661501,41.883668,-87.64867,casual,
622019,C518EEF4EBEDACC6,docked_bike,2023-06-09 05:18:59,2023-06-09 05:24:50,Wabash Ave & Roosevelt Rd,59.0,Michigan Ave & Ida B Wells Dr,45.0,41.867227,-87.625961,41.876243,-87.624426,member,1989-02-27
513424,C3F0DA87371BA705,docked_bike,2023-06-10 13:16:21,2023-06-10 13:29:17,Sheridan Rd & Montrose Ave,231.0,Lake Shore Dr & Belmont Ave,334.0,41.96167,-87.65464,41.940775,-87.639192,member,1986-09-27
569648,0628B9374EE7C9EC,docked_bike,2023-06-20 09:27:24,2023-06-20 09:37:02,Ashland Ave & Wellington Ave,250.0,Sheffield Ave & Wellington Ave,115.0,41.936083,-87.669807,41.936266,-87.652662,casual,
521094,60EFD3DB1757CDD3,docked_bike,2023-06-29 07:26:57,2023-06-29 07:33:11,Shedd Aquarium,3.0,Michigan Ave & 8th St,623.0,41.867225,-87.615355,41.872773,-87.623981,member,1972-10-27
594308,E79903B9FA18B217,docked_bike,2023-06-14 12:00:04,2023-06-14 12:38:20,Leavitt St & Archer Ave,9.0,Leavitt St & Archer Ave,9.0,41.828792,-87.680604,41.82879201994,-87.6806044594,casual,
27195,D7EF7BB76C371801,docked_bike,2023-04-02 12:50:26,2023-04-02 13:40:48,Ellis Ave & 53rd St,418.0,Cottage Grove Ave & 51st St,351.0,41.7993,-87.601,41.803,-87.6066,casual,
379092,D7E5237C8ACD7A6C,docked_bike,2023-06-18 08:08:22,2023-06-18 08:23:22,Winthrop Ave & Lawrence Ave,253.0,Southport Ave & Roscoe St,229.0,41.968812,-87.657659,41.943739,-87.66402,member,1992-11-06
436278,1AA8A4A03ACEA975,docked_bike,2023-06-29 07:44:43,2023-06-29 07:49:35,MLK Jr Dr & 29th St,237.0,McCormick Place,62.0,41.842052,-87.617,41.8513751729,-87.6188346489,member,1971-08-25
92248,3EF6DD34C372A37C,docked_bike,2023-05-12 08:46:01,2023-05-12 09:20:27,Eckhart Park,86.0,Desplaines St & Kinzie St,56.0,41.8964,-87.661,41.8887,-87.6444,member,2000-06-13
548972,EC61A72EBF104884,docked_bike,2023-06-17 10:38:37,2023-06-17 11:16:41,Dearborn St & Adams St,37.0,Broadway & Barry Ave,300.0,41.879356,-87.629791,41.937582,-87.644098,casual,
282525,FFDB02BE793B4B7A,docked_bike,2023-05-08 08:37:36,2023-05-08 08:42:15,Peoria St & Jackson Blvd,134.0,Loomis St & Jackson Blvd,146.0,41.8776,-87.6496,41.8779,-87.662,member,1993-05-22
91477,C1BA8AFE6EDCFB16,docked_bike,2023-05-05 10:50:35,2023-05-05 10:57:10,Sheridan Rd & Montrose Ave,231.0,Pine Grove Ave & Waveland Ave,232.0,41.9617,-87.6546,41.9493,-87.6463,member,1996-04-13
21636,CEB52F619EA51C98,docked_bike,2023-04-24 01:00:16,2023-04-24 01:15:32,Halsted St & Wrightwood Ave,349.0,Southport Ave & Waveland Ave,227.0,41.9291,-87.6491,41.9482,-87.6639,casual,
461037,5DD469C665F74850,docked_bike,2023-06-26 13:13:59,2023-06-26 13:47:24,Clark St & Elm St,176.0,Lakefront Trail & Wilson Ave,639.0,41.902973,-87.63128,41.965845,-87.645361,member,1998-12-30
362717,537490DFFBF66AED,docked_bike,2023-06-12 04:30:36,2023-06-12 05:06:41,Dearborn St & Van Buren St,624.0,Lake Shore Dr & Wellington Ave,157.0,41.876268,-87.629155,41.9366884494997,-87.6368290185928,casual,
196160,819D167383C3C2A5,docked_bike,2023-05-31 12:03:09,2023-05-31 14:20:16,Orleans St & Chestnut St (NEXT Apts),620.0,LaSalle Dr & Huron St,627.0,41.8982,-87.6375,41.8949,-87.6323,casual,
73759,26057F00C5DE0548,docked_bike,2023-04-08 11:07:02,2023-04-08 11:39:08,LaSalle Dr & Huron St,627.0,Orleans St & Chestnut St (NEXT Apts),620.0,41.8949,-87.6323,41.8982,-87.6375,member,2001-09-04
618563,5A983A51BDE4FEE8,docked_bike,2023-06-07 04:33:18,2023-06-07 04:54:35,Lake Shore Dr & North Blvd,268.0,Ritchie Ct & Banks St,180.0,41.911722,-87.626804,41.906866,-87.626217,member,1990-06-27
92298,D8D42840948DCA00,docked_bike,2023-05-08 08:34:54,2023-05-08 08:46:55,St. Clair St & Erie St,211.0,Ogden Ave & Chicago Ave,54.0,41.8944,-87.6227,41.8964,-87.6541,member,2004-08-13
347216,9ECE1AA210D67DF9,docked_bike,2023-06-05 09:57:56,2023-06-05 10:26:52,Blackstone Ave & Hyde Park Blvd,121.0,Blackstone Ave & Hyde Park Blvd,121.0,41.802562,-87.590368,41.802562,-87.590368,casual,
432483,2D4AE6B90B71AC70,docked_bike,2023-06-24 08:38:40,2023-06-24 09:28:55,Broadway & Ridge Ave,461.0,Lake Shore Dr & North Blvd,268.0,41.984044,-87.660273,41.911722,-87.626804,member,1970-05-02
625176,FFAD24117BEADA5B,docked_bike,2023-06-15 16:09:56,2023-06-15 16:46:26,Wabash Ave & Wacker Pl,194.0,Wabash Ave & Wacker Pl,194.0,41.886875,-87.62603,41.886875,-87.62603,member,1990-07-25
345085,72609467FA5BD336,docked_bike,2023-06-23 09:32:22,2023-06-23 09:43:17,Larrabee St & Kingsbury St,48.0,Ashland Ave & Augusta Blvd,30.0,41.897764,-87.642884,41.899643,-87.6677,member,1964-04-29
264912,00668C3EA62C6643,docked_bike,2023-05-05 08:54:06,2023-05-05 08:55:52,Morgan St & Lake St,71.0,Sangamon St & Washington Blvd,233.0,41.8855,-87.6523,41.8832,-87.6511,member,1994-01-27
365923,7F2539B5370B9048,docked_bike,2023-06-25 05:20:22,2023-06-25 05:42:10,Chicago Ave & Dempster St,625.0,Benson Ave & Church St,596.0,42.041691,-87.680687,42.048214,-87.683485,casual,
353713,69DB1BAFB5766DEE,docked_bike,2023-06-13 10:07:36,2023-06-13 10:22:49,Lake Shore Dr & Diversey Pkwy,329.0,Fairbanks St & Superior St,635.0,41.932588,-87.636427,41.895748,-87.620104,member,1990-04-04
446097,59FD46D9A2756B55,docked_bike,2023-06-14 23:01:42,2023-06-14 23:21:32,Columbus Dr & Randolph St,195.0,Franklin St & Lake St,164.0,41.884728,-87.619521,41.885837,-87.6355,member,1982-09-07
320069,62B6BBF3DD05008D,docked_bike,2023-06-17 12:29:34,2023-06-17 12:52:58,Columbus Dr & Randolph St,195.0,Streeter Dr & Grand Ave,35.0,41.884728,-87.619521,41.892278,-87.612043,member,1977-03-12
462816,B10C06BF9217B37E,docked_bike,2023-06-19 11:05:48,2023-06-19 11:46:54,Michigan Ave & Pearson St,25.0,Damen Ave & Cullerton St,124.0,41.89766,-87.62351,41.855048,-87.675726,casual,
151611,FAE91D01B7B00577,docked_bike,2023-05-30 07:17:57,2023-05-30 07:44:34,Clark St & Elm St,176.0,Halsted St & Dickens Ave,225.0,41.903,-87.6313,41.9199,-87.6488,casual,
281587,35D131215CDA9E9B,docked_bike,2023-05-24 07:19:57,2023-05-24 08:22:51,Ashland Ave & Augusta Blvd,30.0,Wood St & Augusta Blvd,657.0,41.8996,-87.6677,41.8992,-87.6722,member,2004-09-02
403963,BD6D1DAF93487723,docked_bike,2023-06-29 11:14:23,2023-06-29 11:27:09,Lake Shore Dr & Diversey Pkwy,329.0,Pine Grove Ave & Irving Park Rd,254.0,41.932588,-87.636427,41.954383,-87.648043,casual,
556245,E666BCF880C63FE8,docked_bike,2023-06-26 23:27:21,2023-06-26 23:39:51,Ellis Ave & 53rd St,418.0,Harper Ave & 59th St,425.0,41.799336,-87.600958,41.78794281287,-87.5883151702,member,1994-07-05
571676,A4341DE254A4F12A,docked_bike,2023-06-25 04:03:53,2023-06-25 04:11:25,State St & Randolph St,44.0,Dearborn St & Erie St,110.0,41.88473,-87.627733,41.893992,-87.629318,member,2005-02-05
225860,08DD554563D8A3E6,docked_bike,2023-05-26 04:50:50,2023-05-26 05:15:24,Clinton St & Washington Blvd,91.0,Wabash Ave & 16th St,72.0,41.8834,-87.6412,41.8604,-87.6258,casual,
561237,8CA68A34625D4264,docked_bike,2023-06-26 13:27:33,2023-06-26 13:28:29,Damen Ave & 59th St,561.0,Damen Ave & 59th St,561.0,41.78602,-87.674167,41.78602,-87.674167,casual,
184820,486EFAACFE4E7E94,docked_bike,2023-05-10 11:40:35,2023-05-10 11:46:45,Western Ave & Walton St,374.0,Western Ave & Winnebago Ave,116.0,41.8984,-87.6866,41.9155,-87.687,member,1972-05-22
360100,B492764292BD6C0E,docked_bike,2023-06-18 11:51:11,2023-06-18 12:01:09,Wells St & Concord Ln,289.0,Halsted St & Wrightwood Ave,349.0,41.912133,-87.634656,41.929143,-87.649077,member,1979-09-26
433071,261FCA881D3B7AE4,docked_bike,2023-06-26 10:46:57,2023-06-26 11:26:31,Lake Park Ave & 53rd St,419.0,Lake Park Ave & 53rd St,419.0,41.799494,-87.58645,41.799494,-87.58645,casual,
304827,286E17E0A7AB0EB4,docked_bike,2023-06-28 07:46:57,2023-06-28 09:02:06,State St & Kinzie St,47.0,Franklin St & Lake St,164.0,41.889187,-87.627754,41.885837,-87.6355,casual,
487607,119A301437801A54,docked_bike,2023-06-21 12:04:01,2023-06-21 12:27:36,Damen Ave & Charleston St,310.0,Leavitt St & Armitage Ave,309.0,41.920082,-87.677855,41.917805,-87.682437,member,2005-02-21
273776,1EBD5EC59A483885,docked_bike,2023-05-13 03:18:27,2023-05-13 03:32:55,Broadway & Cornelia Ave,303.0,,,41.9455,-87.6464,,,member,1980-07-06
110455,48D48A07741D1B73,docked_bike,2023-05-15 18:42:18,2023-05-15 18:47:46,Rush St & Cedar St,172.0,Sedgwick St & Schiller St,236.0,41.9023,-87.6277,41.9076,-87.6386,member,1997-11-01
526460,6E9873A7B314250C,docked_bike,2023-06-15 10:45:06,2023-06-15 11:17:55,Dearborn Pkwy & Delaware Pl,140.0,California Ave & Cortez St,622.0,41.898969,-87.629912,41.900363,-87.696704,member,1994-01-03
45167,1B98C1E273F0C730,docked_bike,2023-04-19 01:25:02,2023-04-19 01:50:18,Lake Shore Dr & Wellington Ave,157.0,Lake Shore Dr & Wellington Ave,157.0,41.9367,-87.6368,41.9367,-87.6368,member,1995-12-22
103326,D8942CEF8081BABE,docked_bike,2023-05-14 07:01:05,2023-05-14 07:34:04,Sheridan Rd & Loyola Ave,451.0,Clarendon Ave & Gordon Ter,312.0,42.001,-87.6612,41.9579,-87.6495,casual,
248591,1E23C0FD6AA783B2,docked_bike,2023-05-12 12:20:07,2023-05-12 13:14:06,Indiana Ave & 31st St,272.0,Indiana Ave & 31st St,272.0,41.8388,-87.6219,41.8388,-87.6219,member,1986-10-28
273229,D691041EC5FCC672,docked_bike,2023-05-27 11:42:12,2023-05-27 12:59:31,Columbus Dr & Randolph St,195.0,Michigan Ave & Washington St,43.0,41.8847,-87.6195,41.884,-87.6247,casual,
529907,94E651CA39768B89,docked_bike,2023-06-24 07:35:08,2023-06-24 17:13:41,Ashland Ave & Grace St,347.0,Ashland Ave & Grace St,347.0,41.950687,-87.6687,41.950687,-87.6687,casual,
255255,4AC6F4DF43A757BC,docked_bike,2023-05-03 07:30:39,2023-05-03 07:40:10,Franklin St & Illinois St,672.0,Sangamon St & Washington Blvd,233.0,41.891,-87.6355,41.8832,-87.6511,casual,
108991,83B6FCA3D979638C,docked_bike,2023-05-22 09:30:39,2023-05-22 09:45:04,Stetson Ave & South Water St,264.0,Canal St & Monroe St,191.0,41.8868,-87.6223,41.8817,-87.6395,casual,
557651,031994749F406D30,docked_bike,2023-06-27 08:51:19,2023-06-27 09:34:53,Campbell Ave & Fullerton Ave,504.0,Campbell Ave & Fullerton Ave,504.0,41.924632,-87.689307,41.92463247165,-87.6893070063,casual,
144023,BCF88F2CB90AAF5B,docked_bike,2023-05-02 14:11:07,2023-05-02 14:16:43,Clark St & Lake St,38.0,Federal St & Polk St,41.0,41.886,-87.6309,41.8721,-87.6295,member,1974-09-01
230922,E98AD4F8302DC86D,docked_bike,2023-05-03 09:40:25,2023-05-03 10:07:45,Eastlake Ter & Rogers Ave,523.0,Dodge Ave & Mulford St,662.0,42.0209,-87.6651,42.0235,-87.6996,member,1998-05-22
580231,DCB4405F44984E5D,docked_bike,2023-06-25 11:33:32,2023-06-25 12:01:21,Streeter Dr & Grand Ave,35.0,Burnham Harbor,4.0,41.892278,-87.612043,41.856268,-87.613348,casual,
414015,CE857B58AABB156B,docked_bike,2023-06-24 23:16:39,2023-06-24 23:32:30,Clark St & Elm St,176.0,LaSalle St & Jackson Blvd,283.0,41.902973,-87.63128,41.878166,-87.631929,member,1982-09-28
19810,17C144E452EA3628,docked_bike,2023-04-29 07:01:12,2023-04-29 07:27:10,St. Clair St & Erie St,211.0,St. Clair St & Erie St,211.0,41.8944,-87.6227,41.8944,-87.6227,member,2006-04-18
353584,8610441E0EF31CD9,docked_bike,2023-06-11 12:20:11,2023-06-11 12:42:22,Shedd Aquarium,3.0,Indiana Ave & Roosevelt Rd,255.0,41.867225,-87.615355,41.867888,-87.623041,member,1989-08-18
524530,61A1AC507C847232,docked_bike,2023-06-23 10:43:28,2023-06-23 10:51:51,Clinton St & Jackson Blvd,638.0,Desplaines St & Jackson Blvd,107.0,41.878116,-87.639838,41.878287,-87.643909,casual,
196020,C6BCBECC054094B5,docked_bike,2023-05-02 09:28:57,2023-05-02 09:47:28,Clark St & Schiller St,301.0,Damen Ave & Cortland St,219.0,41.908,-87.6315,41.916,-87.6773,member,1983-01-30
143338,347125EC44CB5F8B,docked_bike,2023-05-27 14:51:49,2023-05-27 14:55:34,Cannon Dr & Fullerton Ave,34.0,Lake Shore Dr & Wellington Ave,157.0,41.9268,-87.6344,41.9367,-87.6368,member,1995-08-15
491402,F14145F3009EC956,docked_bike,2023-06-05 12:05:03,2023-06-05 12:18:55,Larrabee St & Webster Ave,144.0,Marshfield Ave & Cortland St,58.0,41.921822,-87.64414,41.916017,-87.668879,member,1996-02-21
440314,D5591FAC82B36E70,docked_bike,2023-06-10 23:56:16,2023-06-11 00:13:44,Larrabee St & Armitage Ave,288.0,Mies van der Rohe Way & Chicago Ave,173.0,41.918084,-87.643749,41.89691,-87.621743,member,1997-01-16
320798,55FDFBF05BF375A4,docked_bike,2023-06-20 08:23:28,2023-06-20 08:30:00,Lincoln Park Conservatory,673.0,Clark St & Wrightwood Ave,340.0,41.923931,-87.635824,41.929546,-87.643118,member,1984-12-11
137528,848D174321A784F9,docked_bike,2023-05-16 06:43:25,2023-05-16 07:30:25,Broadway & Granville Ave,454.0,Wilton Ave & Diversey Pkwy,13.0,41.9948,-87.6603,41.9324,-87.6527,casual,
547659,776C7F752C65350A,docked_bike,2023-06-12 10:48:11,2023-06-12 11:33:14,Paulina St & Flournoy St,383.0,Lincoln Ave & Roscoe St,230.0,41.87295,-87.66913,41.94334,-87.67097,member,1975-02-21
568440,67FBA38F6BF1B4D3,docked_bike,2023-06-23 10:06:07,2023-06-23 10:11:41,Morgan St & Polk St,241.0,Clinton St & Roosevelt Rd,57.0,41.871737,-87.65103,41.8671177825,-87.6410879593,member,2005-09-08
538259,6F26FE6174BE883A,docked_bike,2023-06-30 01:37:50,2023-06-30 02:05:00,Wells St & Huron St,53.0,Michigan Ave & 14th St,168.0,41.894722,-87.634362,41.864059,-87.623727,casual,
568026,79AED42CA59ED04C,docked_bike,2023-07-01 05:54:47,2023-07-01 06:50:12,Lakeview Ave & Fullerton Pkwy,313.0,Franklin St & Lake St,164.0,41.925858,-87.638973,41.885837,-87.6355,member,1971-02-02
342036,702305E0F7DEB764,docked_bike,2023-06-28 04:08:11,2023-06-28 04:17:13,Millennium Park,90.0,Indiana Ave & Roosevelt Rd,255.0,41.881031,-87.624084,41.867888,-87.623041,casual,
419909,3E8855A99E508E1C,docked_bike,2023-06-22 10:40:09,2023-06-22 11:24:26,Clark St & Lincoln Ave,141.0,Lincoln Ave & Roscoe St,230.0,41.915689,-87.6346,41.94334,-87.67097,casual,
150143,8C0A3F8832B2E213,docked_bike,2023-05-22 10:52:01,2023-05-22 11:17:46,University Library (NU),605.0,Sheridan Rd & Columbia Ave,660.0,42.0529,-87.6734,42.0046,-87.6614,casual,
155283,1C3B31A38C0F7D32,docked_bike,2023-05-21 15:04:37,2023-05-21 15:20:16,Calumet Ave & 18th St,338.0,Columbus Dr & Randolph St,195.0,41.8576,-87.6194,41.8847,-87.6195,member,1991-03-18
224635,9018F9F80BC8373F,docked_bike,2023-05-30 03:29:30,2023-05-30 03:35:33,Lake Shore Dr & North Blvd,268.0,Mies van der Rohe Way & Chestnut St,145.0,41.9117,-87.6268,41.8986,-87.6219,member,1996-11-20
574652,2A50815C8133F1DB,docked_bike,2023-06-23 09:56:49,2023-06-23 10:03:50,Clark St & Grace St,165.0,Paulina St & Montrose Ave,297.0,41.95078,-87.659172,41.961507,-87.671387,member,1998-11-10
423423,E9FA253D0BFE39E7,docked_bike,2023-06-13 11:07:24,2023-06-13 11:19:24,Clark St & North Ave,126.0,Greenview Ave & Fullerton Ave,188.0,41.911974,-87.631942,41.92533,-87.6658,casual,
275070,75A9F9062334198F,docked_bike,2023-05-26 06:40:06,2023-05-26 07:18:46,Dearborn Pkwy & Delaware Pl,140.0,Stockton Dr & Wrightwood Ave,324.0,41.899,-87.6299,41.9313,-87.6387,member,1996-07-23
148139,EA970C43D1C5A8A6,docked_bike,2023-05-16 13:46:12,2023-05-16 13:51:21,Leavitt St & Archer Ave,9.0,Wood St & 35th St,369.0,41.8288,-87.6806,41.8301,-87.6703,member,1979-11-18
359545,6622664C47FB436C,docked_bike,2023-06-11 11:10:53,2023-06-11 11:27:23,Mies van der Rohe Way & Chestnut St,145.0,Lake Shore Dr & Diversey Pkwy,329.0,41.898586,-87.621915,41.932588,-87.636427,member,1979-11-21
349612,ABE81140BAE33457,docked_bike,2023-06-13 16:28:57,2023-06-13 17:41:56,Wabash Ave & 16th St,72.0,Wabash Ave & 16th St,72.0,41.860384,-87.625813,41.860384,-87.625813,casual,
1646,FB72E832904864D7,docked_bike,2023-04-27 07:29:31,2023-04-27 07:37:25,Sheffield Ave & Waveland Ave,114.0,Lincoln Ave & Diversey Pkwy,152.0,41.9494,-87.6545,41.9322,-87.6586,member,1994-04-06
53273,4A747D83A8A3A795,docked_bike,2023-04-09 02:20:08,2023-04-09 02:51:41,Lake Shore Dr & North Blvd,268.0,Cannon Dr & Fullerton Ave,34.0,41.9117,-87.6268,41.9268,-87.6344,member,1998-10-03
513025,239B80AAAC5F4C83,docked_bike,2023-06-28 08:28:30,2023-06-28 09:41:00,Buckingham Fountain,2.0,Lake Shore Dr & Monroe St,76.0,41.876511,-87.620548,41.880958,-87.616743,casual,
49623,48DA448C128CDB54,docked_bike,2023-04-27 03:52:08,2023-04-27 03:55:18,Clark St & Winnemac Ave,325.0,Broadway & Argyle St,295.0,41.9733,-87.6678,41.9738,-87.6597,member,1993-08-27
31510,7FF4C73330B5D3D5,docked_bike,2023-04-05 05:23:47,2023-04-05 05:34:32,Broadway & Barry Ave,300.0,Broadway & Sheridan Rd,256.0,41.9377,-87.6441,41.9528,-87.65,member,1985-02-02
608868,3C98D12AD2F052A7,docked_bike,2023-06-06 00:53:08,2023-06-06 01:25:36,Wabash Ave & Roosevelt Rd,59.0,Wabash Ave & Roosevelt Rd,59.0,41.867227,-87.625961,41.867227,-87.625961,casual,
272231,9094E127D6CFE71E,docked_bike,2023-05-14 06:28:05,2023-05-14 06:46:06,Canal St & Taylor St,414.0,Fairbanks Ct & Grand Ave,24.0,41.8703,-87.6395,41.8918,-87.6206,member,1988-02-09
508665,9FE6DE4EB968E6BA,docked_bike,2023-06-22 09:55:44,2023-06-22 10:12:50,Larrabee St & Armitage Ave,288.0,Milwaukee Ave & Rockwell St,222.0,41.918084,-87.643749,41.920195,-87.693033,casual,
89178,38C2EC7255EE30B3,docked_bike,2023-05-29 01:15:33,2023-05-29 01:34:15,Lake Shore Dr & Belmont Ave,334.0,Wolcott (Ravenswood) Ave & Montrose Ave,238.0,41.9408,-87.6392,41.9614,-87.6762,casual,
583059,CCE18CD08A315D85,docked_bike,2023-06-21 04:54:50,2023-06-21 06:37:44,Western Ave & Walton St,374.0,Southport Ave & Belmont Ave,154.0,41.898417,-87.686596,41.93949,-87.66378,casual,
555833,CAE4A0789293E179,docked_bike,2023-06-17 11:03:32,2023-06-17 11:12:52,Pine Grove Ave & Waveland Ave,232.0,Lake Shore Dr & Wellington Ave,157.0,41.949867,-87.646061,41.9366884494997,-87.6368290185928,member,1975-08-31
281681,617EAEFCC1A1FA72,docked_bike,2023-05-17 12:12:44,2023-05-17 12:25:54,Sedgwick St & Schiller St,236.0,Noble St & Milwaukee Ave,29.0,41.9076,-87.6386,41.9007,-87.6626,member,1984-10-14
585658,077634C8C5538158,docked_bike,2023-06-28 09:38:35,2023-06-28 09:48:52,Clark St & Armitage Ave,94.0,Orleans St & Chestnut St (NEXT Apts),620.0,41.918306,-87.636282,41.898203,-87.637536,member,1985-01-16
379120,0007A36C6C00D1A3,docked_bike,2023-06-07 08:47:35,2023-06-07 08:47:55,Wabash Ave & 16th St,72.0,Wabash Ave & 16th St,72.0,41.860384,-87.625813,41.860384,-87.625813,member,1987-03-08
552419,E7D8F4019A8C9146,docked_bike,2023-06-12 01:50:52,2023-06-12 02:25:54,Drake Ave & Fullerton Ave,503.0,Clark St & Wrightwood Ave,340.0,41.924398,-87.715441,41.929546,-87.643118,member,1999-05-28
397078,ED56CF2561F599E8,docked_bike,2023-06-08 05:45:29,2023-06-08 05:52:48,Clark St & Armitage Ave,94.0,Halsted St & Wrightwood Ave,349.0,41.918306,-87.636282,41.929143,-87.649077,member,1995-01-26
71221,17F7E255A9F90448,docked_bike,2023-04-29 03:53:13,2023-04-29 04:44:42,Halsted St & Wrightwood Ave,349.0,Sedgwick St & Webster Ave,143.0,41.9291,-87.6491,41.9222,-87.6389,member,1982-03-15
473727,13FB992D9B4427B6,docked_bike,2023-06-07 23:49:11,2023-06-08 00:12:59,Shedd Aquarium,3.0,Adler Planetarium,341.0,41.867225,-87.615355,41.866095,-87.607267,member,1993-06-25
329674,600AAC7DE884BDE3,docked_bike,2023-06-24 05:08:12,2023-06-24 05:30:47,Larrabee St & Webster Ave,144.0,Clinton St & Madison St,77.0,41.921822,-87.64414,41.882242,-87.641066,member,1975-06-30
39985,4CF0EA6E28A22288,docked_bike,2023-04-11 05:29:48,2023-04-11 05:36:06,Cannon Dr & Fullerton Ave,34.0,Lake Shore Dr & Wellington Ave,157.0,41.9268,-87.6344,41.9367,-87.6368,member,2001-11-11
17327,7957FE0DD64F9A48,docked_bike,2023-04-13 04:47:40,2023-04-13 05:59:31,State St & Randolph St,44.0,Wells St & Elm St,182.0,41.8847,-87.6277,41.9032,-87.6343,member,1998-10-26
1696,32FEB0B139C40895,docked_bike,2023-04-23 09:17:37,2023-04-23 09:24:05,Ada St & Washington Blvd,346.0,Desplaines St & Jackson Blvd,107.0,41.8828,-87.6612,41.8783,-87.6439,member,1998-02-05
289047,B03E5D3BA6E590EE,docked_bike,2023-06-17 10:15:27,2023-06-17 10:22:28,Larrabee St & Menomonee St,28.0,Wells St & Evergreen Ave,291.0,41.91468,-87.64332,41.906724,-87.63483,member,1991-10-09
119100,F24C77D1808A85CC,docked_bike,2023-05-25 15:24:13,2023-05-25 15:39:28,Lincoln Ave & Diversey Pkwy,152.0,Paulina Ave & North Ave,16.0,41.9322,-87.6586,41.9103,-87.6701,casual,
248910,CAD9F7E434400F7F,docked_bike,2023-05-19 17:51:26,2023-05-19 17:51:29,California Ave & Byron St,487.0,California Ave & Byron St,487.0,41.9522,-87.6981,41.9522,-87.6981,member,1981-05-11
553496,A0E4D88BB5BF4B5C,docked_bike,2023-06-14 08:33:18,2023-06-14 09:17:26,Clark St & North Ave,126.0,Clark St & North Ave,126.0,41.911974,-87.631942,41.911974,-87.631942,member,2002-01-18
595870,921B5EB094D0E500,docked_bike,2023-06-26 07:15:07,2023-06-26 07:25:52,Wells St & Evergreen Ave,291.0,Dayton St & North Ave,60.0,41.906724,-87.63483,41.910578,-87.649422,casual,
